	Date	Open	High	Low	Close	Adj Close	Volume	EMA_50	EMA_14	EMA_8	RSI	K	D	ATR_14	RSI_indicator	Candle_indicator	EMA_indicator	Indicator	Entry	Target	StopLoss	Exit Row	Bought	Outcome	Initial Money (£)	N_shares_purchased	Purchase_total_inc_fees	N_shares_sold	Sales_total_inc_fees	Profit/Loss on Sales (£)	Row Balance (£)	Final Money (£)
1252	2020-10-08 10:00:00+01:00	193.0	197.0	191.51109313964844	196.02999877929688	196.02999877929688	128538	188.02454369000702	191.77286679750273	192.56526799826122	61.72910652543739	59.476634697694315	55.63873551769461	3.1762586321149553	Long	Long	Long	Long							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1253	2020-10-08 11:00:00+01:00	196.5	196.6195068359375	194.5	196.4250030517578	196.4250030517578	55973	188.35397346889923	192.3931516314034	193.42298689903825	62.33938287387973	72.57443826976017	64.21533118509257	3.186223711286272	Long	Long	Long	Long	Long	202.85	186.97	1292.0			535.91	0	0.0	0	0.0	0.0	0.0	535.91
1254	2020-10-08 12:00:00+01:00	196.0	196.5	196.0	196.4250030517578	196.4250030517578	16468	188.6704844329329	192.93073182078402	194.0901015996426	62.339382873879735	88.81461428602522	73.6218957511599	3.107651846749442	Long	Long	Long	Long	Long	202.37	186.44	1292.0			535.91	0	0.0	0	0.0	0.0	0.0	535.91
1255	2020-10-08 13:00:00+01:00	196.4250030517578	196.5	196.0	196.0	196.0	34792	188.95791641595517	193.33996757801282	194.51452346638868	61.12313201591481	87.66604629569463	83.01836628382667	3.057652064732143	Long	Long	Long	Long	Long	202.64	187.1	1292.0			535.91	0	0.0	0	0.0	0.0	0.0	535.91
1256	2020-10-08 14:00:00+01:00	192.61109924316406	195.5	192.61109924316406	195.5	195.5	1750	189.2144687133687	193.62797190094443	194.73351825163564	59.64870155554153	83.32193854507464	86.60086637559817	3.106359209333147	Short	Long	Long	-	Long	198.73	183.44	1267.0			535.91	0	0.0	0	0.0	0.0	0.0	535.91
1257	2020-10-08 15:00:00+01:00	192.61109924316406	196.0	192.61109924316406	192.61109924316406	192.61109924316406	13548	189.3476699106156	193.49238887990705	194.2618695830864	51.864155272709304	64.43813609979006	78.4753736468531	3.3144945417131697	Short	Short	Long	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1258	2020-10-08 16:00:00+01:00	196.5	197.0	193.0	197.0	197.0	35522	189.6477612866699	193.96007036258612	194.8703430090672	60.33372825749597	65.45083956387198	71.07030473624556	3.450129917689732	Short	Long	Long	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1259	2020-10-09 08:00:00+01:00	193.0	195.75999450683594	192.0	192.6750030517578	192.6750030517578	1056	189.76647665000667	193.78872805447568	194.38248968522066	50.840434883317094	48.78488812333811	59.55795459566672	3.7688587733677457	Short	Short	Long	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1260	2020-10-09 09:00:00+01:00	192.6750030517578	192.6750030517578	192.6750030517578	192.6750030517578	192.6750030517578	3044	189.88053650889887	193.64023138744665	194.0030482111178	50.840434883317094	46.65863137746883	53.63145302155965	3.7688587733677457	Short	Short	Long	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1261	2020-10-09 10:00:00+01:00	196.5	196.5	196.5	196.5	196.5	4010	190.14012331247147	194.02153386912042	194.55792638642495	57.67171462640802	41.12965637672942	45.52439195917879	3.934929983956473	Short	Long	Long	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1262	2020-10-09 12:00:00+01:00	196.0	198.0	195.5	198.0	198.0	39047	190.4483537708059	194.55199601990438	195.32283163388607	60.018115172867155	58.240496692930265	48.676261482376184	3.684929983956473	Long	Long	Long	Long							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1263	2020-10-09 13:00:00+01:00	196.8000030517578	198.0	189.0	195.0	195.0	61477	190.62684970136254	194.61172988391712	195.25109127080026	53.61656517132253	57.30760118260065	52.22591808408678	3.613501412527902	Long	Short	Long	-	Long	204.17	185.75	1292.0			535.91	0	0.0	0	0.0	0.0	0.0	535.91
1264	2020-10-09 14:00:00+01:00	195.0	198.5	195.0	198.5	198.5	30317	190.93560069346597	195.13016589939485	195.9730709884002	59.097828066392346	58.075379794946535	57.87449255682582	3.434929983956473	Long	Long	Long	Long							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1265	2020-10-09 15:00:00+01:00	198.5	198.5	196.0	198.0	198.0	4227	191.21263596038887	195.51281044614223	196.4234996576446	58.04258832111736	52.86187027383502	56.08161708379407	3.292865208217076	Short	Long	Long	-	Long	205.37	188.2	1292.0			535.91	0	0.0	0	0.0	0.0	0.0	535.91
1266	2020-10-09 16:00:00+01:00	196.0	198.5	196.0	198.125	198.125	106876	191.48370905998146	195.8611023866566	196.8016108448347	58.243326604034856	66.2739999066489	59.07041665847682	3.079371861049107	Long	Long	Long	Long							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1267	2020-10-12 08:00:00+01:00	199.0	199.0	194.0	198.85000610351562	198.85000610351562	42611	191.77258345384556	196.2596228822378	197.25680979120824	59.45497177584109	67.30929377220326	62.14838798422907	3.285121372767857	Long	Long	Long	Long	Long	205.16	189.76	1292.0			535.91	0	0.0	0	0.0	0.0	0.0	535.91
1268	2020-10-12 09:00:00+01:00	197.5	199.0500030517578	195.5	199.0500030517578	199.0500030517578	50494	192.05797245768525	196.63167357150715	197.65529718244147	59.80148986438478	75.48055385114334	69.68794917666517	3.502978733607701	Long	Long	Long	Long	Long	204.07	187.64	1292.0			535.91	0	0.0	0	0.0	0.0	0.0	535.91
1269	2020-10-12 10:00:00+01:00	199.0500030517578	199.0500030517578	195.5	198.75	198.75	27522	192.32040491032504	196.9141170953062	197.89856447523226	58.98710004522916	82.62591761714393	75.13858841349685	3.7208360944475447	Long	Long	Long	Long	Long	206.06	188.54	1292.0			535.91	0	0.0	0	0.0	0.0	0.0	535.91
1270	2020-10-12 11:00:00+01:00	198.75	198.75	195.10000610351562	195.10000610351562	195.10000610351562	18016	192.42940887868545	196.67223562973413	197.2766626148508	50.05560440364431	57.6539610532505	71.92014417384593	3.739485604422433	Short	Short	Long	-	Long	206.19	187.59	1292.0			535.91	0	0.0	0	0.0	0.0	0.0	535.91
1271	2020-10-12 12:00:00+01:00	198.25	198.5	195.10000610351562	198.5	198.5	14794	192.66747127559975	196.9159375457696	197.54851536710618	56.64146359948655	49.96380817169802	63.41456228069749	3.7402779715401784	Short	Long	Long	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1272	2020-10-12 13:00:00+01:00	198.5	198.625	197.0	197.0	197.0	3277	192.83737436283113	196.9271458730003	197.4266230633048	53.302070366403576	32.221099180626986	46.61295613519184	3.5428564889090404	Short	Short	Long	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1273	2020-10-12 14:00:00+01:00	198.875	199.0	195.25	198.5	198.5	63610	193.05943811330835	197.13685975660027	197.66515127145928	56.0899964281713	52.41143126427875	44.86544620553459	3.453570774623326	Long	Long	Long	Long							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1274	2020-10-12 15:00:00+01:00	197.0	198.5	195.25	195.25	195.25	23856	193.14534250102176	196.88527845572025	197.12845098891276	49.2318525949035	31.052607126433685	38.56171252377981	3.685713631766183	Short	Short	Long	-	Long	203.91	186.64	1292.0			535.91	0	0.0	0	0.0	0.0	0.0	535.91
1275	2020-10-12 16:00:00+01:00	195.25	199.0	195.25	196.0	196.0	7598	193.25728985392288	196.76724132829088	196.8776841024877	50.72903538885525	24.817151871414314	36.09373008737558	3.680356706891741	Short	Short	Long	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1276	2020-10-13 08:00:00+01:00	198.0	198.0	194.125	198.0	198.0	13234	193.44327848710236	196.93160915118543	197.12708763526823	54.57603357488717	21.480696742822726	25.783485246890248	3.778570992606027	Short	Long	Long	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1277	2020-10-13 09:00:00+01:00	198.0	198.0	194.125	194.125	194.125	5501	193.47001266407875	196.55739459769404	196.45995704965307	46.93042896111273	21.480696742822726	22.592848452353262	3.412499564034598	Short	Short	.	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1278	2020-10-13 11:00:00+01:00	193.875	193.875	193.875	193.875	193.875	262	193.4858945203894	196.19974198466818	195.88552214973015	46.478041385066575	16.853876955060162	19.938423480235212	3.180356706891741	Short	Short	.	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1279	2020-10-13 12:00:00+01:00	197.33999633789062	197.33999633789062	193.875	193.875	193.875	738	193.5011535588055	195.8897763867124	195.4387394497901	46.478041385066575	0.0	12.778191232627634	3.2492850167410716	Short	Short	.	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1280	2020-10-13 13:00:00+01:00	197.33999633789062	197.33999633789062	192.5	197.0	197.0	15164	193.63836322316607	196.03780620181743	195.78568623872562	53.04039939698627	16.41806679430965	11.090647916456609	3.4164276123046875	Long	Long	.	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1281	2020-10-13 14:00:00+01:00	196.0	197.5	193.375	197.5	197.5	25686	193.7897999595125	196.23276537490847	196.16664485234216	54.01197663416753	35.266878748651585	17.22831518098708	3.3539276123046875	Long	Long	.	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1282	2020-10-13 15:00:00+01:00	197.5	197.5	194.875	194.875	194.875	10196	193.83235682384534	196.05172999158737	195.87961266293277	48.355537262826914	40.26990876278466	30.651618101915304	3.287855965750558	Long	Short	.	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1283	2020-10-13 16:00:00+01:00	195.0500030517578	197.5	192.5	192.5	192.5	7220	193.78010753663574	195.57816599270905	195.12858762672548	43.87819018890374	23.851841968474996	33.12954315997042	3.3914271763392856	Short	Short	.	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1284	2020-10-14 08:00:00+01:00	192.5	198.0	192.0	193.0	193.0	5415	193.74951508421864	195.23441052701452	194.6555681541198	45.032107550757786	8.016670075303326	24.046140268854334	3.5592847551618303	Short	Short	.	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1285	2020-10-14 09:00:00+01:00	198.0	198.0	195.0	195.0	195.0	1590	193.79855370836694	195.20315579007925	194.7321085643154	49.50450459890997	18.371221895691967	16.74657797982344	3.6735709054129466	Long	Long	.	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1286	2020-10-14 11:00:00+01:00	194.19000244140625	198.5	194.19000244140625	198.5	198.5	0	193.9829241511761	195.6427350180687	195.56941777224532	56.21801205368537	51.704555229025296	26.030815733340205	3.8653564453125	Long	Long	.	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1287	2020-10-14 12:00:00+01:00	198.0	198.0	198.0	198.0	198.0	59475	194.14045653740448	195.95703701565955	196.1095471561908	55.091163819145464	78.98031413733833	49.68536375401854	3.633213588169643	Long	Long	Long	Long							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1288	2020-10-14 13:00:00+01:00	198.0	198.0	193.5	193.5	193.5	75123	194.11534059476116	195.6294320802383	195.52964778814842	46.12937496788369	69.70381624834998	66.79622853823787	3.722499302455357	Long	Short	.	-	Long	205.27	187.1	1292.0			535.91	0	0.0	0	0.0	0.0	0.0	535.91
1289	2020-10-14 14:00:00+01:00	196.0	196.0	193.5	196.0	196.0	19630	194.1892488067313	195.67884113620653	195.6341705018932	50.90732531891584	55.35815606793724	68.01409548454185	3.633213588169643	Short	Long	.	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1290	2020-10-14 15:00:00+01:00	196.0	197.0	194.125	197.0	197.0	23203	194.29947434372224	195.854995651379	195.93768816813915	52.71394755941167	48.93662560668461	57.999532640990616	3.5617850167410716	Short	Long	Long	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1291	2020-10-14 16:00:00+01:00	194.5	197.8000030517578	194.5	195.0	195.0	14161	194.32694593808608	195.74099623119514	195.72931301966378	48.84258390457473	56.26576689257479	53.52018285573222	3.5207138061523438	Long	Short	.	-							535.91	0	0.0	0	0.0	0.0	0.0	535.91
1292	2020-10-15 08:00:00+01:00	211.0	215.0	200.0	210.1699981689453	210.1699981689453	405959	194.94824210400213	197.6648631562285	198.93835416394856	68.02461047260623	70.61142707298752	58.60460652408231	4.931428091866629	Long	Long	Long	Long							535.91	0	0.0	1	199.45	2.45	199.45	735.3599999999999
1293	2020-10-15 09:00:00+01:00	209.0	210.39999389648438	206.92999267578125	207.89999389648438	207.89999389648438	355662	195.45615393900144	199.0295472549293	200.92982966006764	64.14848252365756	74.72602566421779	67.20107320992672	4.931785583496094	Long	Long	Long	Long	Long	218.86	194.21	1299.0	Bought	Win	735.36	1	211.95	0	0.0	0.0	-211.95	523.41
1294	2020-10-15 10:00:00+01:00	208.0	213.75999450683594	207.0	212.02000427246094	212.02000427246094	1524234	196.10571669717632	200.76160819060019	203.39431290726617	67.74130049529069	94.25803372729939	79.86516215483492	5.068928309849331	Long	Long	Long	Long	Long	217.86	193.2	1297.0			523.41	0	0.0	0	0.0	0.0	0.0	523.41
1295	2020-10-15 11:00:00+01:00	213.75999450683594	214.0	211.0	214.0	214.0	211454	196.80745329728708	202.52672709852015	205.751132261207	69.33191506397898	94.25803372729939	87.74736437293888	4.9885711669921875	Long	Long	Long	Long	Long	223.9	198.55	1301.0			523.41	0	0.0	0	0.0	0.0	0.0	523.41
1296	2020-10-15 12:00:00+01:00	211.0	215.5	211.0	215.0	215.0	58429	197.52088650131506	204.1898301520508	207.806436203161	70.1329130020227	99.6088999611718	96.04165580525688	5.122499738420759	Long	Long	Long	Long	Long	220.98	196.03	1301.0			523.41	0	0.0	0	0.0	0.0	0.0	523.41
1297	2020-10-15 13:00:00+01:00	215.5	218.0	212.0	216.5	216.5	172976	198.26516546204783	205.83118613177737	209.73833926912525	71.34202407026382	100.0	97.95564456282375	5.193928309849331	Long	Long	Long	Long	Long	225.74	200.13	1301.0			523.41	0	0.0	0	0.0	0.0	0.0	523.41
1298	2020-10-15 14:00:00+01:00	216.0	218.0	215.0	216.0500030517578	216.0500030517578	200408	198.962610073409	207.19369505444143	211.1409312208214	70.42098423651758	98.78230456201277	99.46373484106154	4.979642595563616	Short	Long	Long	-	Long	226.39	200.42	1301.0			523.41	0	0.0	0	0.0	0.0	0.0	523.41
1299	2020-10-15 15:00:00+01:00	215.35000610351562	220.0	215.0	217.44000244140625	217.44000244140625	432067	199.68721369568343	208.55986937270342	212.5407248253958	71.63897671772133	98.78230456201277	99.18820304134186	4.979642595563616	Short	Long	Long	-							523.41	0	0.0	1	215.91	6.91	215.91	739.3199999999999
1300	2020-10-15 16:00:00+01:00	218.0	220.0	216.5	220.0	220.0	811733	200.48379355075465	210.08522012300963	214.19834153086342	73.78037290090944	98.78230456201277	98.78230456201278	4.921785627092634	Short	Long	Long	-							739.32	0	0.0	0	0.0	0.0	0.0	739.32
1301	2020-10-16 08:00:00+01:00	221.5	235.0	219.0	232.83999633789062	232.83999633789062	16796	201.75266424828942	213.11919028499378	218.34093148798058	81.37593152061055	100.0	99.18820304134186	6.028928484235491	Long	Long	Long	Long							739.32	0	0.0	0	0.0	0.0	0.0	739.32
1302	2020-10-16 09:00:00+01:00	221.0	235.0	220.85000610351562	227.5	227.5	520425	202.762363689533	215.03663158032796	220.3762800462071	72.03029006385867	90.42455189154346	96.40228548451876	6.718213762555804	Short	Long	Long	-	Long	233.06	202.91	1302.0	Bought	Win	739.32	1	223.95	1	230.11	9.11	-223.95	515.37
1303	2020-10-16 10:00:00+01:00	229.97000122070312	231.0	225.0	225.5	225.5	142444	203.65403570170818	216.43174736961757	221.51488448038333	68.84142099157307	77.58182133194255	89.33545774116202	6.968213762555804	Short	Long	Long	-							515.37	0	0.0	0	0.0	0.0	0.0	515.37
1304	2020-10-16 11:00:00+01:00	227.0	227.89999389648438	223.0	223.0	223.0	141355	204.41270096830786	217.3075143870019	221.84491015140924	64.96950623544085	60.77196673925285	76.2594466542463	7.112856183733259	Short	Long	Long	-							515.37	0	0.0	0	0.0	0.0	0.0	515.37
1305	2020-10-16 12:00:00+01:00	224.5	226.0	221.3000030517578	226.0	226.0	87046	205.25926171464874	218.46651246873498	222.7682634510961	67.34315326686138	43.19543922974617	60.516409100313865	7.212855747767857	Short	Long	Long	-							515.37	0	0.0	0	0.0	0.0	0.0	515.37
1306	2020-10-16 13:00:00+01:00	221.66000366210938	228.0	221.66000366210938	225.0	225.0	70224	206.03340831407428	219.33764413957033	223.26420490640808	65.74400236320648	25.792002446813495	43.253136138604184	6.237141200474331	Short	Long	Long	-							515.37	0	0.0	0	0.0	0.0	0.0	515.37
1307	2020-10-16 14:00:00+01:00	226.61000061035156	227.0	225.0	227.0	227.0	13620	206.8556275958753	220.35929158762764	224.09438159387298	67.41080548583588	14.228570777081364	27.73867081788035	6.13214111328125	Short	Long	Long	-							515.37	0	0.0	0	0.0	0.0	0.0	515.37
1308	2020-10-16 15:00:00+01:00	227.0	227.8000030517578	225.0	227.8000030517578	227.8000030517578	19723	207.67697565296874	221.35138644951166	224.9178530289585	68.07985592443126	14.366586183171483	18.12905313568879	5.849284580775669	Short	Long	Long	-							515.37	0	0.0	0	0.0	0.0	0.0	515.37
1309	2020-10-16 16:00:00+01:00	227.0	228.0	226.0	227.0	227.0	119096	208.43474131363664	222.1045349229101	225.3805523558566	66.60723382157184	14.606831166354363	14.40066270886908	5.777856009347098	Long	Long	Long	Long							515.37	0	0.0	0	0.0	0.0	0.0	515.37
1310	2020-10-19 08:00:00+01:00	229.0	232.0	227.0	232.0	232.0	123442	209.35886910525872	223.4239302665221	226.8515407212218	70.85106775745979	21.596495706977304	16.85663768550106	5.813570295061384	Long	Long	Long	Long	Long	240.56	211.67	1322.0	Bought	Win	515.37	1	231.95	0	0.0	0.0	-231.95	283.42
1311	2020-10-19 09:00:00+01:00	229.89999389648438	232.0	228.0	230.60000610351562	230.60000610351562	92402	210.19185486989625	224.38074037812123	227.6845330283982	68.23613093855084	21.914003454507675	19.372443442613122	5.670713152204241	Long	Long	Long	Long	Long	241.53	212.46	1322.0			283.42	0	0.0	0	0.0	0.0	0.0	283.42
1312	2020-10-19 10:00:00+01:00	230.60000610351562	230.60000610351562	225.0	225.0	225.0	60884	210.7725664436258	224.46330832770508	227.0879701331986	58.87566127898873	18.586592480525045	20.699030547336683	5.856427873883929	Short	Short	Long	-	Long	241.94	213.59	1322.0			283.42	0	0.0	0	0.0	0.0	0.0	283.42
1313	2020-10-19 11:00:00+01:00	227.0	228.8000030517578	225.0	226.0	226.0	11738	211.36972070073853	224.66820055067774	226.8461989924878	59.932649278538996	8.202770208984708	16.234455381339153	5.770713806152344	Short	Short	Long	-							283.42	0	0.0	0	0.0	0.0	0.0	283.42
1314	2020-10-19 12:00:00+01:00	226.0399932861328	229.0	226.0	229.0	229.0	6259	212.06110420267035	225.24577381058737	227.32482143860165	63.004668902401555	7.682864201589076	11.490742297032952	5.734999520438058	Short	Long	Long	-							283.42	0	0.0	0	0.0	0.0	0.0	283.42
1315	2020-10-19 13:00:00+01:00	227.5	229.94000244140625	226.0	229.0	229.0	25756	212.72537462609503	225.74633730250906	227.6970833411346	63.004668902401555	18.14561383124006	11.343749413937957	4.873571123395648	Long	Long	Long	Long							283.42	0	0.0	0	0.0	0.0	0.0	283.42
1316	2020-10-19 14:00:00+01:00	229.85000610351562	231.0	226.0	229.0	229.0	40131	213.36359522899326	226.18015899550787	227.98662037643803	63.004668902401555	28.07274459829006	17.967074210373074	4.220000130789621	Long	Long	Long	Long	Long	239.6	215.23	1322.0			283.42	0	0.0	0	0.0	0.0	0.0	283.42
1317	2020-10-19 15:00:00+01:00	229.0	231.0	226.0	227.52000427246094	227.52000427246094	111133	213.91874852481553	226.35880503243493	227.88292790888755	60.16248371159155	25.537617347786536	23.91865859243889	4.1485715593610495	Long	Short	Long	-	Long	237.44	216.34	1322.0			283.42	0	0.0	0	0.0	0.0	0.0	283.42
1318	2020-10-19 16:00:00+01:00	231.0	231.0	227.52000427246094	230.0	230.0	282514	214.54938583756788	226.84429769477694	228.3533883735792	63.16135892241249	27.0040317403295	26.871464562135372	4.047143118722098	Long	Long	Long	Long							283.42	0	0.0	0	0.0	0.0	0.0	283.42
1319	2020-10-20 08:00:00+01:00	230.0	230.0	228.5	230.0	230.0	10491	215.15529227531033	227.26505800214002	228.7193020683394	63.16135892241249	27.440175655479347	26.660608247865138	3.8185719081333707	Long	Long	Long	Long	Long	238.09	217.86	1322.0			283.42	0	0.0	0	0.0	0.0	0.0	283.42
1320	2020-10-20 09:00:00+01:00	228.99000549316406	232.0	228.99000549316406	230.9499969482422	230.9499969482422	48331	215.77469245856258	227.75638319495366	229.2150120416511	64.35348944513092	39.10576641176197	31.183324602523616	3.580714634486607	Long	Long	Long	Long	Long	236.63	217.53	1322.0			283.42	0	0.0	0	0.0	0.0	0.0	283.42
1321	2020-10-20 10:00:00+01:00	232.0	234.0	230.5	234.0	234.0	365836	216.48941040136407	228.5888654356265	230.27834269906197	67.94055232170717	52.40856719180659	39.651503086349315	3.6878574916294644	Long	Long	Long	Long	Long	239.16	221.26	1322.0			283.42	0	0.0	0	0.0	0.0	0.0	283.42
1322	2020-10-20 11:00:00+01:00	231.0	247.8000030517578	231.0	239.75	239.75	470745	217.4015903856243	230.0770167108763	232.38315543260376	73.37924572690325	73.81273650294598	55.109023368838194	4.687857491629464	Long	Long	Long	Long	Long	238.38	219.94	1322.0			283.42	0	0.0	1	237.61	8.61	237.61	521.03
1323	2020-10-20 12:00:00+01:00	244.0	245.0	239.75	241.0	241.0	32134	218.32701821363904	231.53341448275947	234.29800978091401	74.39612881882468	91.89863146890524	72.70664505455261	4.920000348772321	Long	Long	Long	Long	Long	253.38	229.94	1355.0	Bought	Win	521.03	1	246.95	0	0.0	0.0	-246.95	274.08
1324	2020-10-20 13:00:00+01:00	242.74000549316406	242.75	239.0	239.4499969482422	239.4499969482422	54664	219.15537032087838	232.5889588114905	235.44289581809807	70.78534690846858	92.24511782889614	85.98549526691579	4.830714634486607	Long	Long	Long	Long	Long	252.58	227.98	1355.0			274.08	0	0.0	0	0.0	0.0	0.0	274.08
1325	2020-10-20 14:00:00+01:00	241.10000610351562	241.10000610351562	239.0	239.89999389648438	239.89999389648438	766836	219.96888497090217	233.56376348948967	236.43336205773946	71.22203633725015	85.42811425296718	89.85728785025618	4.695000784737723	Short	Long	Long	-	Long	250.76	226.61	1355.0			274.08	0	0.0	0	0.0	0.0	0.0	274.08
1326	2020-10-20 15:00:00+01:00	240.5	242.0	239.0	242.0	242.0	887224	220.83285026616093	234.6885950242244	237.67039271157512	73.23284105190288	82.74713705177653	86.80678971121328	4.509286063058036	Short	Long	Long	-							274.08	0	0.0	0	0.0	0.0	0.0	274.08
1327	2020-10-20 16:00:00+01:00	240.0	242.0	238.0	240.0	240.0	90752	221.58450319689973	235.39678235432783	238.18808322011398	68.3356053917318	76.30906681695711	81.49477270723362	4.5235715593610495	Short	Long	Long	-							274.08	0	0.0	0	0.0	0.0	0.0	274.08
1328	2020-10-21 08:00:00+01:00	242.0	242.0	232.9499969482422	233.60000610351562	233.60000610351562	74620	222.05569938931606	235.1572121875529	237.16851052753657	55.53702071264648	49.79273705955274	69.61631364276214	4.955714634486607	Short	Short	Long	-							274.08	0	0.0	0	0.0	0.0	0.0	274.08
1329	2020-10-21 09:00:00+01:00	238.0	238.0	232.0	235.0	235.0	54219	222.5633190211076	235.13625056254585	236.68661929919512	57.41587828856301	22.4612477208597	49.5210171991232	5.102857317243304	Short	Short	Long	-							274.08	0	0.0	0	0.0	0.0	0.0	274.08
1330	2020-10-21 10:00:00+01:00	233.0	235.0	233.0	235.0	235.0	5236	223.051032000672	235.1180838208731	236.3118150104851	57.415878288563015	6.641733586899302	26.298572789103925	4.888571602957589	Short	Short	Long	-							274.08	0	0.0	0	0.0	0.0	0.0	274.08
1331	2020-10-21 11:00:00+01:00	235.0	239.0	235.0	238.0	238.0	30109	223.63726603986134	235.50233931142338	236.6869672303773	61.462927621683534	17.115729981062007	15.40623709627368	4.817143031529018	Long	Long	Long	Long							274.08	0	0.0	0	0.0	0.0	0.0	274.08
1332	2020-10-21 12:00:00+01:00	236.0	240.89999389648438	235.0	239.8000030517578	239.8000030517578	339551	224.27109886385728	236.075361143468	237.37875296846184	63.69251085724224	28.209631370497323	17.32236497948622	4.99000004359654	Long	Long	Long	Long	Long	245.63	221.55	1348.0			274.08	0	0.0	0	0.0	0.0	0.0	274.08
1333	2020-10-21 13:00:00+01:00	239.8000030517578	241.0	239.8000030517578	240.0	240.0	49024	224.88791851625504	236.59864632433894	237.96125230880364	63.9421311208239	39.744734719530925	28.35669869036343	4.968571254185268	Long	Long	Long	Long	Long	249.78	224.83	1348.0			274.08	0	0.0	0	0.0	0.0	0.0	274.08
1334	2020-10-21 14:00:00+01:00	240.5	241.0	239.0	239.1999969482422	239.1999969482422	42783	225.44917649398005	236.9454930741927	238.23652889534554	62.10285001004781	40.87579278223016	36.27671962408615	4.896428789411273	Long	Long	Long	Long	Long	250.44	225.59	1355.0			274.08	0	0.0	0	0.0	0.0	0.0	274.08
1335	2020-10-21 15:00:00+01:00	240.89999389648438	241.0	239.0	239.0	239.0	262305	225.98058133735339	237.21942733096702	238.40618914082432	61.625608039983675	37.222557423092724	39.28102830828461	4.789285932268415	Short	Long	Long	-	Long	250.69	226.21	1355.0			274.08	0	0.0	0	0.0	0.0	0.0	274.08
1336	2020-10-21 16:00:00+01:00	239.1999969482422	241.0	238.0	238.0	238.0	265066	226.45193108882975	237.32350368683808	238.3159248873078	59.17688041747599	28.800012241353148	35.632787482225346	3.8035714285714284	Short	Short	Long	-							274.08	0	0.0	0	0.0	0.0	0.0	274.08
1337	2020-10-22 08:00:00+01:00	241.0	242.5	240.0	240.0	240.0	18194	226.98322790887565	237.68036986192635	238.6901638012394	62.39525500206726	30.11370386489845	32.04542450978145	3.75	Short	Long	Long	-							274.08	0	0.0	0	0.0	0.0	0.0	274.08
1338	2020-10-22 09:00:00+01:00	241.0	242.25	240.0	242.25	242.25	525218	227.58192485362562	238.28965388033618	239.4812385120751	65.67388397743711	38.44681800759309	32.45351137128157	3.642857142857143	Long	Long	Long	Long							274.08	0	0.0	0	0.0	0.0	0.0	274.08
1339	2020-10-22 10:00:00+01:00	240.15750122070312	242.25	240.15750122070312	242.25	242.25	3362	228.15714348681678	238.8177000296247	240.09651884272506	65.67388397743711	51.10804001329157	39.889520628594376	3.6423209054129466	Long	Long	Long	Long	Long	247.44	229.23	1348.0			274.08	0	0.0	0	0.0	0.0	0.0	274.08
1340	2020-10-22 11:00:00+01:00	240.15750122070312	242.25	240.0	240.0	240.0	13055	228.6215692324318	238.97534002567474	240.07507021100838	59.64303155506508	48.88321294912367	46.14602365666945	3.588749476841518	Long	Short	Long	-	Long	247.44	229.23	1348.0			274.08	0	0.0	0	0.0	0.0	0.0	274.08
1341	2020-10-22 12:00:00+01:00	240.0	242.25	240.0	240.15750122070312	240.15750122070312	18565	229.07395872216793	239.1329615183452	240.09338821316277	59.920487807681795	44.20284444513527	48.06469913585017	3.463749476841518	Short	Long	Long	-							274.08	0	0.0	0	0.0	0.0	0.0	274.08
1342	2020-10-22 13:00:00+01:00	240.14999389648438	242.0	240.14999389648438	242.0	242.0	101669	229.5808623016908	239.5152333158992	240.5170797213488	63.11519758223291	48.11342621629865	47.06649453685253	2.9494639805385043	Long	Long	Long	Long							274.08	0	0.0	0	0.0	0.0	0.0	274.08
